counter_name,timestamp,value,hostname
container_cpu_usage,1763022665026013.000000,250.302000,
container_cpu_usage,1763022667022080.000000,248.325000,
container_cpu_usage,1763022667022503.250000,248.325000,
container_cpu_usage,1763022669025495.000000,247.800000,
container_cpu_usage,1763022669025771.750000,247.861000,
container_cpu_usage,1763022669026267.750000,247.800000,
container_gpu_mem_usage,1763022661156152.000000,1.067000,
container_gpu_mem_usage,1763022661156152.000000,90.518000,
container_gpu_mem_usage,1763022661156152.000000,83.692000,
container_gpu_mem_usage,1763022661156152.000000,90.193000,
container_gpu_mem_usage,1763022661156152.000000,58.646000,
container_gpu_mem_usage,1763022662501228.250000,58.646000,
container_gpu_mem_usage,1763022662501228.250000,1.067000,
container_gpu_mem_usage,1763022662501228.250000,90.518000,
container_gpu_mem_usage,1763022662501228.250000,83.692000,
container_gpu_mem_usage,1763022662501228.250000,90.193000,
container_gpu_mem_usage,1763022663443008.500000,58.646000,
container_gpu_mem_usage,1763022663443008.500000,1.067000,
container_gpu_mem_usage,1763022663443008.500000,90.518000,
container_gpu_mem_usage,1763022663443008.500000,83.692000,
container_gpu_mem_usage,1763022663443008.500000,90.193000,
container_gpu_mem_usage,1763022664303388.250000,58.658000,
container_gpu_mem_usage,1763022664303388.250000,1.067000,
container_gpu_mem_usage,1763022664303388.250000,83.692000,
container_gpu_mem_usage,1763022664303388.250000,90.518000,
container_gpu_mem_usage,1763022664303388.250000,90.193000,
container_gpu_mem_usage,1763022665132754.000000,58.658000,
container_gpu_mem_usage,1763022665132754.000000,1.067000,
container_gpu_mem_usage,1763022665132754.000000,90.518000,
container_gpu_mem_usage,1763022665132754.000000,83.692000,
container_gpu_mem_usage,1763022665132754.000000,90.193000,
container_gpu_mem_usage,1763022666193245.500000,58.658000,
container_gpu_mem_usage,1763022666193245.500000,1.067000,
container_gpu_mem_usage,1763022666193245.500000,90.518000,
container_gpu_mem_usage,1763022666193245.500000,83.692000,
container_gpu_mem_usage,1763022666193245.500000,90.193000,
container_gpu_mem_usage,1763022667185662.250000,58.673000,
container_gpu_mem_usage,1763022667185662.250000,1.067000,
container_gpu_mem_usage,1763022667185662.250000,90.518000,
container_gpu_mem_usage,1763022667185662.250000,83.692000,
container_gpu_mem_usage,1763022667185662.250000,90.193000,
container_gpu_mem_usage,1763022668332562.750000,58.673000,
