Size,MAPE,% in 10%,Coverage,MAPE_train,% in 10%_train
2776,0.05634928274901937,0.9424039936559112,0.9899326590572267,0.03226189273781987,0.9689481268011526
2847,0.06341696297836288,0.9190348664881307,0.9899326590572267,0.03120326253110911,0.9667017913593255
2920,0.06156605588868097,0.9337718728062192,0.9899326590572267,0.024642994254707933,0.9695890410958905
2994,0.06373627511809336,0.9311406359689036,0.9899326590572267,0.025094898492783145,0.9676686706746827
3071,0.06424227240205951,0.9229973219625075,0.9899326590572267,0.02995501033337101,0.9675024422012374
3150,0.06000716369596126,0.9529445412235772,0.9914094797327163,0.036797849932538595,0.9697142857142858
3230,0.055397210782719475,0.9599438392137489,0.9916590832271652,0.03663373996737736,0.9670588235294119
3313,0.056675952984372766,0.9528717402043629,0.9916590832271652,0.037869376493069054,0.9660730455780261
3398,0.05687870236252052,0.9539169548373678,0.9916590832271652,0.03800504864186525,0.9678045909358447
3485,0.058031590123009666,0.945092431294038,0.9916590832271652,0.030945632682818785,0.9671736011477762
3574,0.05981498022070779,0.9502977041678584,0.9916590832271652,0.03877671655187652,0.9684387241186346
3665,0.054995211199502125,0.95178492498895,0.9916590832271652,0.037638882148815785,0.9678581173260573
3759,0.05412019108621961,0.9490288864044096,0.9916590832271652,0.036521780409197215,0.9691407289172653
3855,0.05312149463632482,0.9629182808559321,0.9916590832271652,0.03657948428952214,0.9670038910505836
3954,0.059543947743698034,0.959397831569642,0.9916590832271652,0.04432113813821773,0.9659079413252403
4055,0.05241605126063024,0.9433712071969008,0.9916590832271652,0.03664750463990616,0.9678914919852035
4159,0.046842979311772656,0.9658875224253141,0.9916590832271652,0.030805850569735522,0.9678288050012022
4265,0.04878726876424163,0.9592938301136215,0.991908686721614,0.033394858792134184,0.9670339976553339
4374,0.04679221869717197,0.9668287356022984,0.991908686721614,0.033795615058360345,0.9668038408779148
4486,0.051285678991448744,0.9567301942227191,0.991908686721614,0.030852708173146115,0.9653588943379402
4601,0.04943713305135143,0.9627206780894932,0.991908686721614,0.03592973271918543,0.9663551401869158
4719,0.04958571552973386,0.9644679025506357,0.9919398871584202,0.03517009608423099,0.9661792752701844
4840,0.04791939355474132,0.9647695067730948,0.9919398871584202,0.032532532254778285,0.9672314049586778
4963,0.052659189431427576,0.9565117911650762,0.9919398871584202,0.03291134178267836,0.9663509973806166
5090,0.052120726547651895,0.9631990847871871,0.9919398871584202,0.033090959073450665,0.9667190569744598
5221,0.05295742302186196,0.9505941083175165,0.9919398871584202,0.03561369561094193,0.9677456425972035
5354,0.04706087131735255,0.9503757052598736,0.9919398871584202,0.03460571466254435,0.9656331714605901
5491,0.05078099704251095,0.9599438392137489,0.9919398871584202,0.04363895988616162,0.9635767619741393
5632,0.04843068772529559,0.9620186682613557,0.9931619042666597,0.042030108722773185,0.9657315340909092
5776,0.04407515276920616,0.9577546085645199,0.9931619042666597,0.03912919646743221,0.9656163434903047
5924,0.04402525760327544,0.9694599724396141,0.9931619042666597,0.03973295896105257,0.963133018230925
6075,0.04435362825865148,0.957515405215673,0.9931619042666597,0.04116230471638341,0.9657283950617284
6231,0.043377608930187536,0.9603598450378306,0.9931619042666597,0.03893007335360206,0.9671641791044776
6390,0.042207526625602336,0.9586386209406932,0.9931619042666597,0.04663880794588781,0.9654773082942096
6554,0.0489857695163032,0.956475390655469,0.9931619042666597,0.0437615098572688,0.9646628013426914
6721,0.05185402172622652,0.9590442266191725,0.9931619042666597,0.04345942455945255,0.9663740514804345
6893,0.042785469361848794,0.9584670185382596,0.9931619042666597,0.04038750910421581,0.964340635427245
7070,0.044003738488763613,0.9561269857778008,0.9931619042666597,0.044179815972526654,0.965063649222065
7251,0.04311697911204175,0.9384051376719273,0.9931619042666597,0.029060879246334166,0.9666252930630259
7436,0.03816491343945215,0.9645355034970489,0.9931619042666597,0.0395087547397283,0.9658418504572351
7626,0.04852747316164603,0.9531525441356179,0.9931619042666597,0.04627094651809527,0.966089693154996
7821,0.048712688409836044,0.9688151634122878,0.9944671225397157,0.039607018145206785,0.9671908963048204
8022,0.047818630662998074,0.9682951561321858,0.9944671225397157,0.044844451838700755,0.9650211917227625
8227,0.0546667292453489,0.9649671095395336,0.9944671225397157,0.04179195032267584,0.9665734775738422
8437,0.0441313628775225,0.9584722186110606,0.9944671225397157,0.03596906297880002,0.967832167832168
8653,0.03884971243469447,0.9608538519539274,0.9944671225397157,0.04115275792068476,0.9653299433722408
8875,0.04649816142748493,0.9621538701541823,0.9944671225397157,0.0406989357381092,0.9661971830985916
9102,0.045416615569233085,0.9528821403499649,0.9944671225397157,0.035325214724287686,0.966820479015601
9335,0.04724874727254534,0.9541457580406126,0.9944671225397157,0.040298696406963916,0.9651847884306374
9573,0.05195541727589751,0.9590650269103767,0.9944671225397157,0.042054248573666915,0.96435809046276
9818,0.0403709434417047,0.9588310236343307,0.9944671225397157,0.04149589177545633,0.9660215929924627
10070,0.040070659510103114,0.9566469930579029,0.9944671225397157,0.03765936127984508,0.9656802383316782
10327,0.03785085684768814,0.9635734900288604,0.9944671225397157,0.03762656239365678,0.9656821923114165
10591,0.039118344845849876,0.958893424507943,0.9944671225397157,0.041862008192581096,0.9662543669153054
10862,0.035953132886084205,0.9604222459114429,0.9970775590858272,0.0400217642935227,0.967298839992635
11140,0.036717805194377076,0.9575882062348873,0.9970775590858272,0.03882086696512098,0.9654578096947934
11425,0.03583851102360933,0.9577598086373209,0.9970775590858272,0.038198864203768154,0.9673522975929979
11718,0.03156564742614655,0.9690959673435428,0.9970775590858272,0.03348638127875046,0.9681515616999489
12018,0.036348491442865144,0.9540365565117911,0.9970775590858272,0.03760424461624005,0.9676651689132967
12325,0.028542012873277667,0.9654403161644263,0.9970775590858272,0.0330338497346548,0.9686004056795132
12640,0.0317221053322566,0.9618522659317232,0.9970775590858272,0.03256422299826409,0.9685917721518986
12964,0.030730394082747213,0.9638906944697225,0.9970775590858272,0.03154545930317894,0.9688984881209504
13296,0.03827657040451608,0.9652167130339825,0.9970775590858272,0.03287191081694895,0.9680505415162456
13636,0.03314061858749073,0.9627466784534983,0.9970775590858272,0.033474588989309606,0.9680698151950718
13985,0.037479131945583236,0.9514521203296846,0.9970775590858272,0.039368462050908534,0.9672220235967106
14342,0.03260207343836635,0.9715400015600218,0.9970775590858272,0.036564760027639684,0.9661553479291591
14709,0.03214580971706184,0.9622786719014066,0.9970827591586282,0.030503417203621836,0.9683187164321165
15086,0.034415391047116016,0.9638178934505083,0.9983047762668678,0.03180426013364551,0.9681426488134693
15472,0.03343047394799289,0.9511921166896335,0.9996099945399235,0.032068129637829144,0.9677611168562563
15868,0.03307081319759296,0.9683471568601961,0.9996099945399235,0.03169224330984931,0.9682253592135114
16274,0.036100906257389084,0.9674371441200178,0.9996099945399235,0.03407249253845286,0.9694604891237557
16690,0.03357699496869999,0.9673383427367984,0.9996099945399235,0.0330720705468074,0.9686039544637508
17117,0.030145728180972213,0.9718156054184759,0.9996099945399235,0.03186975784681781,0.9683122042413975
17555,0.033259532415543094,0.9677647487064819,0.9996099945399235,0.03310898162206123,0.9693192822557677
18004,0.033591153238725434,0.965336314708406,0.9996099945399235,0.03241855058257277,0.9681959564541213
18465,0.03546756526719379,0.958056212786979,0.9996099945399235,0.03397126305192235,0.9687841862984022
18937,0.02947093340963989,0.9685499596994358,0.9996099945399235,0.03264528421097547,0.9684427311612188
19422,0.03467686107986409,0.9675307454304359,0.9996099945399235,0.035259169686701446,0.9688497580063846
19919,0.03418616723311052,0.9678271495800942,0.9996099945399235,0.03345995288778555,0.96966715196546
20428,0.03239675751637932,0.9663035282493955,0.9996099945399235,0.0345648187196605,0.9694928529469354
20951,0.030181484774706075,0.968399157588206,0.9996099945399235,0.030914450754604784,0.9694907164335831
21487,0.037146125079796644,0.961056654793167,0.9996099945399235,0.0383341126699636,0.9678875599199517
22037,0.0275934464637728,0.9665219313070382,0.9996099945399235,0.03261934162333924,0.9707310432454509
22601,0.028850071146776023,0.9627726788175034,0.9996099945399235,0.032938410545842525,0.9690898632803858
23179,0.03207756008652572,0.9652427133979875,0.9996099945399235,0.03455010972749085,0.969437853229216
23772,0.027824262187920452,0.9736096305348274,0.9996099945399235,0.033844419048868576,0.9701076897189971
24380,0.02956892989604095,0.9674943449208289,0.9996099945399235,0.037018252297949736,0.9682772764561116
25004,0.03209211162466211,0.965929123007722,0.9996099945399235,0.03457126070241279,0.969348904175332
25644,0.0353823815542401,0.9648371077195079,0.9996099945399235,0.036417343081061225,0.9683122757760099
26300,0.03721634469616235,0.960739450352305,0.9996099945399235,0.031961118993256474,0.9695817490494296
26973,0.035358180119848384,0.9630794831127636,0.9996099945399235,0.034917862477379824,0.9684202721239756
27663,0.03507346430234837,0.9661163256285589,0.9996099945399235,0.032841543002915974,0.9695043921483568
28370,0.03165715040817561,0.9685291594082317,0.9996099945399235,0.033843979101536116,0.9696369404300317
29096,0.031236961947353238,0.9654143158004211,0.9996099945399235,0.03256350846226157,0.9693978553753094
29841,0.026952516724594144,0.9759236629312811,0.9996099945399235,0.03380529316411992,0.968459502027412
30604,0.035684862702963796,0.9623670731390239,0.9996099945399235,0.03338036510372071,0.9696248856358647
31387,0.03369630785769069,0.9645979043706612,0.9996099945399235,0.034179820911235295,0.9694077165705547
32190,0.03723452238041876,0.9549673695431735,0.9996099945399235,0.034257510140961386,0.9692140416278348
33014,0.03143023264663516,0.9699695795741139,0.9996099945399235,0.03709565429298224,0.9691282486217968
33859,0.029691347360840364,0.9578794103117444,0.9996099945399235,0.03363942952814449,0.9702058536873505
34725,0.03281254741794122,0.9648839083747174,0.9996099945399235,0.035876901810322076,0.9683282937365011
35613,0.030229776677631586,0.964800707209901,0.9996099945399235,0.03466414242682055,0.9701569651531743
36525,0.032709672486177774,0.9667559345830842,0.9996099945399235,0.03435341081590428,0.9693360711841205
37459,0.035002494989715895,0.9630378825303554,0.9996099945399235,0.03199479852931669,0.9693958728209509
38417,0.028800161975631566,0.9632562855879983,0.9996099945399235,0.03373611787035685,0.9707212952599109
39400,0.03166679339656348,0.9641714984009777,0.9996099945399235,0.03448774899336504,0.9693451776649746
40408,0.0379936192240131,0.9598190374665245,0.9996099945399235,0.03393127693400107,0.969313007325282
41442,0.03177639231490113,0.9638334936689115,0.9996099945399235,0.037735773207134914,0.9694512813088171
42503,0.033115923715527344,0.9594550323704532,0.9996099945399235,0.033321056715837086,0.9710985106933627
43590,0.03049201082048335,0.9594758326616575,0.9996099945399235,0.03229333827868407,0.9701215875200735
44705,0.028457320200269386,0.9622734718286056,0.9996099945399235,0.03380041669696117,0.9696275584386533
45849,0.027678866539107692,0.9662671277397884,0.9996099945399235,0.0325401706368902,0.9703374119391917
47022,0.03391961883429615,0.9609682535555498,0.9996099945399235,0.03521246278043451,0.9688528773765471
48225,0.02836501555431124,0.9600842411793765,0.9996099945399235,0.03136736214686793,0.9701980300673924
49459,0.029529568520455136,0.9637710927952992,0.9996099945399235,0.03129052988575263,0.9696314118765038
50725,0.031091300112108155,0.9615662619276669,0.9996099945399235,0.03540421805827435,0.9697072449482504
52022,0.03318999050357677,0.9567353942955201,0.9996099945399235,0.034179974293756465,0.9692437814770674
53353,0.03120055337892591,0.9600374405241674,0.9996099945399235,0.03338926322182339,0.969212602852698
54719,0.03280989524513907,0.9630794831127636,0.9996099945399235,0.03372019463172902,0.9702041338474754
56119,0.029162884016649647,0.9650867112139568,0.9996099945399235,0.03538933285821154,0.9700493593969955
57554,0.034354443110421996,0.9655963183484568,0.9996099945399235,0.03364387683660606,0.9697605726795706
59027,0.030986718177497853,0.9547125659759235,0.9996099945399235,0.032714470685322884,0.9702102427702576
60537,0.0352533158557219,0.9591534281479941,0.9996099945399235,0.03163448375586623,0.970259510712457
62086,0.03170511864629266,0.9603650451106315,0.9996099945399235,0.032843742578359515,0.9698998163837258
63674,0.03728395653811986,0.9581186136605911,0.9996099945399235,0.034107387298833544,0.9712315858906304
65304,0.030879562084553492,0.9638074933049063,0.9996099945399235,0.03639249078798927,0.9707460492466005
66974,0.029959092160999633,0.9621122695717739,0.9996099945399235,0.034403012032032776,0.9692447815570221
68688,0.03719368136277111,0.9590130261823665,0.9996099945399235,0.03426222660258976,0.9684136967155835
70445,0.034670299833586805,0.9591430280023922,0.9996099945399235,0.03508909859233765,0.9700674284903117
72248,0.03285633605672137,0.9581966147526065,0.9996099945399235,0.033679733372977354,0.9694275274056029
74096,0.03172555255166357,0.9625126751774525,0.9996099945399235,0.03205453999411073,0.9698958108399914
75992,0.035059280889958355,0.9655443176204468,0.9996099945399235,0.033959994961262896,0.9700652700284241
77936,0.034314544226388646,0.9609734536283507,0.9996099945399235,0.03357220818625427,0.9698393553685076
79930,0.03156524488447423,0.9606562491874886,0.9996099945399235,0.03273135003437514,0.9699086700863256
81975,0.033803342772996015,0.9589818257455605,0.9996099945399235,0.031550162398649745,0.9697371149740774
