counter_name,timestamp,value,hostname
container_cpu_usage,1763022939020507.250000,247.898000,
container_cpu_usage,1763022941028517.750000,245.845000,
container_cpu_usage,1763022942033818.000000,245.056000,
container_cpu_usage,1763022943030936.750000,247.620000,
container_cpu_usage,1763022943031075.500000,247.620000,
container_gpu_mem_usage,1763022935284389.750000,1.067000,
container_gpu_mem_usage,1763022935284389.750000,11.876000,
container_gpu_mem_usage,1763022935284389.750000,56.956000,
container_gpu_mem_usage,1763022935284389.750000,90.518000,
container_gpu_mem_usage,1763022936153995.250000,56.961000,
container_gpu_mem_usage,1763022936153995.250000,1.067000,
container_gpu_mem_usage,1763022936153995.250000,90.518000,
container_gpu_mem_usage,1763022936153995.250000,11.876000,
container_gpu_mem_usage,1763022937309377.000000,56.966000,
container_gpu_mem_usage,1763022937309377.000000,1.067000,
container_gpu_mem_usage,1763022937309377.000000,90.518000,
container_gpu_mem_usage,1763022937309377.000000,11.876000,
container_gpu_mem_usage,1763022938197091.750000,56.971000,
container_gpu_mem_usage,1763022938197091.750000,1.067000,
container_gpu_mem_usage,1763022938197091.750000,90.518000,
container_gpu_mem_usage,1763022938197091.750000,11.876000,
container_gpu_mem_usage,1763022939314023.500000,56.976000,
container_gpu_mem_usage,1763022939314023.500000,1.067000,
container_gpu_mem_usage,1763022939314023.500000,90.518000,
container_gpu_mem_usage,1763022939314023.500000,11.876000,
container_gpu_mem_usage,1763022940268350.500000,56.981000,
container_gpu_mem_usage,1763022940268350.500000,1.067000,
container_gpu_mem_usage,1763022940268350.500000,90.518000,
container_gpu_mem_usage,1763022940268350.500000,11.876000,
container_gpu_mem_usage,1763022941353387.750000,1.067000,
container_gpu_mem_usage,1763022941353387.750000,11.876000,
container_gpu_mem_usage,1763022941353387.750000,56.986000,
container_gpu_mem_usage,1763022941353387.750000,90.518000,
container_gpu_mem_usage,1763022941353387.750000,11.952000,
container_gpu_mem_usage,1763022942293026.250000,56.991000,
container_gpu_mem_usage,1763022942293026.250000,1.067000,
container_gpu_mem_usage,1763022942293026.250000,12.120000,
container_gpu_mem_usage,1763022942293026.250000,90.518000,
container_gpu_mem_usage,1763022943354803.000000,56.996000,
container_gpu_mem_usage,1763022943354803.000000,1.067000,
container_gpu_mem_usage,1763022943354803.000000,90.518000,
container_gpu_mem_usage,1763022943354803.000000,12.120000,
container_gpu_usage,1763022935284389.750000,0.000000,
container_gpu_usage,1763022935284389.750000,100.000000,
container_gpu_usage,1763022935284389.750000,34.000000,
container_gpu_usage,1763022936153995.250000,99.000000,
container_gpu_usage,1763022936153995.250000,0.000000,
container_gpu_usage,1763022936153995.250000,40.000000,
container_gpu_usage,1763022937309377.000000,100.000000,
container_gpu_usage,1763022937309377.000000,0.000000,
container_gpu_usage,1763022937309377.000000,36.000000,
container_gpu_usage,1763022938197091.750000,100.000000,
container_gpu_usage,1763022938197091.750000,0.000000,
container_gpu_usage,1763022938197091.750000,38.000000,
container_gpu_usage,1763022939314023.500000,100.000000,
container_gpu_usage,1763022939314023.500000,0.000000,
container_gpu_usage,1763022939314023.500000,38.000000,
container_gpu_usage,1763022940268350.500000,100.000000,
container_gpu_usage,1763022940268350.500000,0.000000,
container_gpu_usage,1763022940268350.500000,34.000000,
container_gpu_usage,1763022941353387.750000,38.000000,
container_gpu_usage,1763022941353387.750000,0.000000,
container_gpu_usage,1763022941353387.750000,17.000000,
container_gpu_usage,1763022941353387.750000,76.000000,
container_gpu_usage,1763022942293026.250000,0.000000,
container_gpu_usage,1763022942293026.250000,38.000000,
container_gpu_usage,1763022942293026.250000,89.000000,
container_gpu_usage,1763022942293026.250000,85.000000,
container_gpu_usage,1763022942293026.250000,88.000000,
container_gpu_usage,1763022942293026.250000,86.000000,
container_gpu_usage,1763022943354803.000000,87.000000,
container_gpu_usage,1763022943354803.000000,0.000000,
container_gpu_usage,1763022943354803.000000,39.000000,
container_gpu_usage,1763022943354803.000000,88.000000,
container_mem_usage,1763022939020507.250000,0.263000,
container_mem_usage,1763022941028517.750000,0.271000,
container_mem_usage,1763022942033818.000000,0.275000,
container_mem_usage,1763022943030936.750000,0.279000,
container_mem_usage,1763022943031075.500000,0.279000,
container_mem_used,1763022939020507.250000,2847571968.000000,
container_mem_used,1763022941028517.750000,2926194688.000000,
container_mem_used,1763022942033818.000000,2969550848.000000,
container_mem_used,1763022943030936.750000,3011706880.000000,
container_mem_used,1763022943031075.500000,3011706880.000000,
cpu_frequency,1763022935209576.000000,3499.939000,
cpu_frequency,1763022935209576.000000,3500.000000,
cpu_frequency,1763022935209576.000000,3499.999000,
cpu_frequency,1763022935209576.000000,3499.996000,
cpu_frequency,1763022935209576.000000,3500.005000,
cpu_frequency,1763022935209576.000000,3500.023000,
cpu_frequency,1763022935209576.000000,3500.001000,
cpu_frequency,1763022935209576.000000,3499.557000,
cpu_frequency,1763022935209576.000000,3505.162000,
cpu_frequency,1763022935209576.000000,3500.018000,
cpu_frequency,1763022935209576.000000,3500.140000,
cpu_frequency,1763022935209576.000000,3499.929000,
cpu_frequency,1763022935209576.000000,3477.681000,
cpu_frequency,1763022935209576.000000,3498.923000,
cpu_frequency,1763022935209576.000000,3500.103000,
cpu_frequency,1763022935209576.000000,3500.271000,
cpu_frequency,1763022935209576.000000,3499.983000,
cpu_frequency,1763022935209576.000000,3500.010000,
cpu_frequency,1763022935209576.000000,3499.670000,
cpu_frequency,1763022935209576.000000,3499.931000,
cpu_frequency,1763022935209576.000000,3499.577000,
cpu_frequency,1763022935209576.000000,3499.998000,
cpu_frequency,1763022935209576.000000,3501.208000,
cpu_frequency,1763022935209576.000000,3500.009000,
cpu_frequency,1763022935209576.000000,3499.971000,
cpu_frequency,1763022935209576.000000,3499.560000,
cpu_frequency,1763022935209576.000000,3499.919000,
cpu_frequency,1763022935209576.000000,3499.969000,
cpu_frequency,1763022935209576.000000,3500.003000,
cpu_frequency,1763022935209576.000000,3499.944000,
cpu_frequency,1763022935209576.000000,3499.877000,
cpu_frequency,1763022935209576.000000,3500.025000,
cpu_frequency,1763022935209576.000000,3500.035000,
cpu_frequency,1763022935209576.000000,3500.776000,
cpu_frequency,1763022935209576.000000,3499.738000,
cpu_frequency,1763022935209576.000000,3499.004000,
cpu_frequency,1763022935209576.000000,3499.464000,
cpu_frequency,1763022935209576.000000,3499.984000,
cpu_frequency,1763022935209576.000000,3500.051000,
cpu_frequency,1763022935209576.000000,3503.867000,
cpu_frequency,1763022935209576.000000,3499.689000,
cpu_frequency,1763022935209576.000000,3498.234000,
cpu_frequency,1763022935209576.000000,3499.593000,
