counter_name,timestamp,value,hostname
container_cpu_usage,1762935256023440.500000,449.436000,
container_cpu_usage,1762935257037346.250000,438.550000,
container_cpu_usage,1762935258034282.000000,453.583000,
container_cpu_usage,1762935259051378.500000,460.755000,
container_gpu_mem_usage,1762935252401099.250000,1.067000,
container_gpu_mem_usage,1762935252401099.250000,86.352000,
container_gpu_mem_usage,1762935253317104.500000,1.067000,
container_gpu_mem_usage,1762935253317104.500000,86.352000,
container_gpu_mem_usage,1762935254339381.250000,1.067000,
container_gpu_mem_usage,1762935254339381.250000,86.352000,
container_gpu_mem_usage,1762935255252262.000000,1.067000,
container_gpu_mem_usage,1762935255252262.000000,86.352000,
container_gpu_mem_usage,1762935256190454.250000,1.067000,
container_gpu_mem_usage,1762935256190454.250000,86.352000,
container_gpu_mem_usage,1762935257258901.500000,1.067000,
container_gpu_mem_usage,1762935257258901.500000,86.352000,
container_gpu_mem_usage,1762935258220872.250000,1.067000,
container_gpu_mem_usage,1762935258220872.250000,86.352000,
container_gpu_mem_usage,1762935259360761.000000,1.067000,
container_gpu_mem_usage,1762935259360761.000000,86.352000,
container_gpu_usage,1762935252401099.250000,0.000000,
container_gpu_usage,1762935252401099.250000,2.000000,
container_gpu_usage,1762935252401099.250000,93.000000,
container_gpu_usage,1762935253317104.500000,0.000000,
container_gpu_usage,1762935253317104.500000,2.000000,
container_gpu_usage,1762935253317104.500000,80.000000,
container_gpu_usage,1762935254339381.250000,0.000000,
container_gpu_usage,1762935254339381.250000,3.000000,
container_gpu_usage,1762935254339381.250000,100.000000,
container_gpu_usage,1762935255252262.000000,0.000000,
container_gpu_usage,1762935255252262.000000,2.000000,
container_gpu_usage,1762935255252262.000000,100.000000,
container_gpu_usage,1762935256190454.250000,0.000000,
container_gpu_usage,1762935256190454.250000,2.000000,
container_gpu_usage,1762935256190454.250000,100.000000,
container_gpu_usage,1762935257258901.500000,0.000000,
container_gpu_usage,1762935257258901.500000,2.000000,
container_gpu_usage,1762935257258901.500000,100.000000,
container_gpu_usage,1762935258220872.250000,0.000000,
container_gpu_usage,1762935258220872.250000,3.000000,
container_gpu_usage,1762935258220872.250000,100.000000,
container_gpu_usage,1762935259360761.000000,0.000000,
container_gpu_usage,1762935259360761.000000,2.000000,
container_gpu_usage,1762935259360761.000000,100.000000,
container_mem_usage,1762935256023440.500000,6.760000,
container_mem_usage,1762935257037346.250000,6.765000,
container_mem_usage,1762935258034282.000000,6.770000,
container_mem_usage,1762935259051378.500000,6.774000,
container_mem_used,1762935256023440.500000,73072758784.000000,
container_mem_used,1762935257037346.250000,73128927232.000000,
container_mem_used,1762935258034282.000000,73179086848.000000,
container_mem_used,1762935259051378.500000,73220677632.000000,
cpu_frequency,1762935252224134.000000,3500.101000,
cpu_frequency,1762935252224134.000000,3500.000000,
cpu_frequency,1762935252224134.000000,3500.009000,
cpu_frequency,1762935252224134.000000,3500.005000,
cpu_frequency,1762935252224134.000000,3499.940000,
cpu_frequency,1762935252224134.000000,3500.761000,
cpu_frequency,1762935252224134.000000,3499.991000,
cpu_frequency,1762935252224134.000000,3499.993000,
cpu_frequency,1762935252224134.000000,3500.007000,
cpu_frequency,1762935252224134.000000,3500.002000,
cpu_frequency,1762935252224134.000000,3500.033000,
cpu_frequency,1762935252224134.000000,3499.907000,
cpu_frequency,1762935252224134.000000,3500.003000,
cpu_frequency,1762935252224134.000000,3499.996000,
cpu_frequency,1762935252224134.000000,3500.004000,
cpu_frequency,1762935252224134.000000,3492.045000,
cpu_frequency,1762935252224134.000000,3498.566000,
cpu_frequency,1762935252224134.000000,3500.011000,
cpu_frequency,1762935252224134.000000,3501.359000,
cpu_frequency,1762935252224134.000000,3499.810000,
cpu_frequency,1762935252224134.000000,3500.039000,
cpu_frequency,1762935252224134.000000,3500.015000,
cpu_frequency,1762935252224134.000000,3499.540000,
cpu_frequency,1762935252224134.000000,3500.040000,
cpu_frequency,1762935252224134.000000,3493.965000,
cpu_frequency,1762935252224134.000000,3500.566000,
cpu_frequency,1762935252224134.000000,3492.063000,
cpu_frequency,1762935252224134.000000,3499.773000,
cpu_frequency,1762935252224134.000000,3500.366000,
cpu_frequency,1762935252224134.000000,3492.827000,
cpu_frequency,1762935252224134.000000,3500.113000,
cpu_frequency,1762935252224134.000000,3500.251000,
cpu_frequency,1762935252224134.000000,3499.875000,
cpu_frequency,1762935252224134.000000,3491.916000,
cpu_frequency,1762935252224134.000000,3499.998000,
cpu_frequency,1762935252224134.000000,3499.995000,
cpu_frequency,1762935252224134.000000,3498.708000,
cpu_frequency,1762935252224134.000000,3499.543000,
cpu_frequency,1762935252224134.000000,3500.299000,
cpu_frequency,1762935252224134.000000,3508.515000,
cpu_frequency,1762935252224134.000000,3491.463000,
cpu_frequency,1762935252224134.000000,3500.057000,
cpu_frequency,1762935252224134.000000,3498.015000,
cpu_frequency,1762935252224134.000000,3500.676000,
cpu_frequency,1762935252224134.000000,3499.989000,
cpu_frequency,1762935252224134.000000,3500.050000,
cpu_frequency,1762935252224134.000000,3492.813000,
cpu_frequency,1762935253214583.000000,3500.000000,
cpu_frequency,1762935253214583.000000,3499.999000,
cpu_frequency,1762935253214583.000000,3500.017000,
cpu_frequency,1762935253214583.000000,3500.164000,
cpu_frequency,1762935253214583.000000,3499.855000,
cpu_frequency,1762935253214583.000000,3500.135000,
cpu_frequency,1762935253214583.000000,3504.672000,
cpu_frequency,1762935253214583.000000,3499.984000,
cpu_frequency,1762935253214583.000000,3500.057000,
cpu_frequency,1762935253214583.000000,3500.156000,
cpu_frequency,1762935253214583.000000,3499.963000,
cpu_frequency,1762935253214583.000000,3499.997000,
cpu_frequency,1762935253214583.000000,3499.998000,
cpu_frequency,1762935253214583.000000,3500.002000,
cpu_frequency,1762935253214583.000000,3500.198000,
cpu_frequency,1762935253214583.000000,3500.204000,
cpu_frequency,1762935253214583.000000,3505.785000,
cpu_frequency,1762935253214583.000000,3489.913000,
cpu_frequency,1762935253214583.000000,3499.977000,
cpu_frequency,1762935253214583.000000,3500.001000,
cpu_frequency,1762935253214583.000000,3500.041000,
