counter_name,timestamp,value,hostname
container_cpu_usage,1762936256065631.750000,255.573000,
container_cpu_usage,1762936257033957.750000,254.621000,
container_cpu_usage,1762936258045909.750000,253.729000,
container_cpu_usage,1762936259025352.250000,253.046000,
container_cpu_usage,1762936260025871.750000,250.753000,
container_gpu_mem_usage,1762936253283615.750000,1.067000,
container_gpu_mem_usage,1762936253283615.750000,85.705000,
container_gpu_mem_usage,1762936254398935.000000,1.067000,
container_gpu_mem_usage,1762936254398935.000000,85.705000,
container_gpu_mem_usage,1762936255456750.000000,1.067000,
container_gpu_mem_usage,1762936255456750.000000,85.705000,
container_gpu_mem_usage,1762936256524608.750000,1.067000,
container_gpu_mem_usage,1762936256524608.750000,85.705000,
container_gpu_mem_usage,1762936257280184.000000,1.067000,
container_gpu_mem_usage,1762936257280184.000000,85.705000,
container_gpu_mem_usage,1762936258293473.750000,1.067000,
container_gpu_mem_usage,1762936258293473.750000,85.705000,
container_gpu_mem_usage,1762936259316479.000000,1.067000,
container_gpu_mem_usage,1762936259316479.000000,85.705000,
container_gpu_mem_usage,1762936260165819.500000,1.067000,
container_gpu_mem_usage,1762936260165819.500000,85.705000,
container_gpu_usage,1762936253283615.750000,0.000000,
container_gpu_usage,1762936253283615.750000,22.000000,
container_gpu_usage,1762936254398935.000000,0.000000,
container_gpu_usage,1762936254398935.000000,21.000000,
container_gpu_usage,1762936255456750.000000,0.000000,
container_gpu_usage,1762936255456750.000000,22.000000,
container_gpu_usage,1762936256524608.750000,0.000000,
container_gpu_usage,1762936256524608.750000,22.000000,
container_gpu_usage,1762936257280184.000000,0.000000,
container_gpu_usage,1762936257280184.000000,21.000000,
container_gpu_usage,1762936258293473.750000,0.000000,
container_gpu_usage,1762936258293473.750000,22.000000,
container_gpu_usage,1762936259316479.000000,0.000000,
container_gpu_usage,1762936259316479.000000,18.000000,
container_gpu_usage,1762936260165819.500000,0.000000,
container_gpu_usage,1762936260165819.500000,17.000000,
container_mem_usage,1762936256065631.750000,6.241000,
container_mem_usage,1762936257033957.750000,6.243000,
container_mem_usage,1762936258045909.750000,6.247000,
container_mem_usage,1762936259025352.250000,6.251000,
container_mem_usage,1762936260025871.750000,6.254000,
container_mem_used,1762936256065631.750000,67458412544.000000,
container_mem_used,1762936257033957.750000,67485077504.000000,
container_mem_used,1762936258045909.750000,67526111232.000000,
container_mem_used,1762936259025352.250000,67567529984.000000,
container_mem_used,1762936260025871.750000,67603984384.000000,
cpu_frequency,1762936253210532.750000,3500.000000,
cpu_frequency,1762936253210532.750000,3500.001000,
cpu_frequency,1762936253210532.750000,3500.013000,
cpu_frequency,1762936253210532.750000,3500.002000,
cpu_frequency,1762936253210532.750000,3500.081000,
cpu_frequency,1762936253210532.750000,3500.229000,
cpu_frequency,1762936253210532.750000,3500.960000,
cpu_frequency,1762936253210532.750000,3500.215000,
cpu_frequency,1762936253210532.750000,3499.986000,
cpu_frequency,1762936253210532.750000,3498.935000,
cpu_frequency,1762936253210532.750000,3497.738000,
cpu_frequency,1762936253210532.750000,3499.998000,
cpu_frequency,1762936253210532.750000,3499.868000,
cpu_frequency,1762936253210532.750000,3500.015000,
cpu_frequency,1762936253210532.750000,3500.026000,
cpu_frequency,1762936253210532.750000,3500.023000,
cpu_frequency,1762936253210532.750000,3499.914000,
cpu_frequency,1762936253210532.750000,3500.044000,
cpu_frequency,1762936253210532.750000,3499.945000,
cpu_frequency,1762936253210532.750000,3488.731000,
cpu_frequency,1762936253210532.750000,3500.009000,
cpu_frequency,1762936253210532.750000,3499.999000,
cpu_frequency,1762936253210532.750000,3500.006000,
cpu_frequency,1762936253210532.750000,3492.290000,
cpu_frequency,1762936253210532.750000,3499.965000,
cpu_frequency,1762936253210532.750000,3499.745000,
cpu_frequency,1762936253210532.750000,3499.784000,
cpu_frequency,1762936253210532.750000,3501.002000,
cpu_frequency,1762936253210532.750000,3500.451000,
cpu_frequency,1762936253210532.750000,3501.251000,
cpu_frequency,1762936253210532.750000,3500.086000,
cpu_frequency,1762936253210532.750000,3496.670000,
cpu_frequency,1762936253210532.750000,3500.031000,
cpu_frequency,1762936253210532.750000,3499.831000,
cpu_frequency,1762936253210532.750000,3499.925000,
cpu_frequency,1762936253210532.750000,3499.215000,
cpu_frequency,1762936253210532.750000,3500.043000,
cpu_frequency,1762936253210532.750000,3499.981000,
cpu_frequency,1762936253210532.750000,3500.022000,
cpu_frequency,1762936253210532.750000,3499.572000,
cpu_frequency,1762936253210532.750000,3500.216000,
cpu_frequency,1762936253210532.750000,3500.099000,
cpu_frequency,1762936253210532.750000,3499.876000,
cpu_frequency,1762936253210532.750000,3500.028000,
cpu_frequency,1762936253210532.750000,3499.947000,
cpu_frequency,1762936253210532.750000,3500.030000,
cpu_frequency,1762936253210532.750000,3500.130000,
cpu_frequency,1762936253210532.750000,3499.991000,
cpu_frequency,1762936254216870.500000,3499.982000,
cpu_frequency,1762936254216870.500000,3500.000000,
cpu_frequency,1762936254216870.500000,3500.005000,
cpu_frequency,1762936254216870.500000,3499.997000,
cpu_frequency,1762936254216870.500000,3499.905000,
cpu_frequency,1762936254216870.500000,3500.115000,
cpu_frequency,1762936254216870.500000,3500.539000,
cpu_frequency,1762936254216870.500000,3499.998000,
cpu_frequency,1762936254216870.500000,3499.400000,
cpu_frequency,1762936254216870.500000,3499.972000,
cpu_frequency,1762936254216870.500000,3499.999000,
cpu_frequency,1762936254216870.500000,3499.840000,
cpu_frequency,1762936254216870.500000,3500.096000,
cpu_frequency,1762936254216870.500000,3499.520000,
